No,S0,S1,S2,S3,DOP_calculated,Azimuth_original [°],PER_original [dB],Intensity_original [%],Timestamp,DOP [%],Azimuth_calculated [°],Ellipticity_angle [°],Ellipticity_ratio,Linear_DOP [%],Circular_DOP [%]
79,0.076,0.016194295196448712,0.017735016211854672,0.05444645137247724,0.7829999999999999,23.8,2.5,7.6,"28.05.2025, 19:34:30",78.3,23.799999999999997,33.09884451426993,0.6518630618455393,31.600485992015397,71.6400675953648
80,0.076,0.016318387215368806,0.017746112779504386,0.054655058465858386,0.786,23.7,2.5,7.6,"28.05.2025, 19:34:31",78.60000000000001,23.7,33.09884451468648,0.6518630618558989,31.72156065098864,71.91455061297157
81,0.076,0.01623565993513696,0.017780316380978187,0.05458552276806468,0.785,23.8,2.5,7.6,"28.05.2025, 19:34:32",78.5,23.8,33.098844514548,0.6518630618524548,31.681202431330895,71.82305627376931
82,0.076,0.016152892955611932,0.017814158945024364,0.054515987070270965,0.784,23.9,2.5,7.6,"28.05.2025, 19:34:33",78.4,23.9,33.098844514409144,0.6518630618490017,31.64084421167315,71.73156193456705
83,0.076,0.015814527193448003,0.0173191171802353,0.054608712983781005,0.782,23.8,2.4,7.6,"28.05.2025, 19:34:34",78.2,23.8,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
84,0.076,0.01569323253940966,0.017429100456393086,0.054608712983781005,0.782,24.0,2.4,7.6,"28.05.2025, 19:34:35",78.2,24.000000000000004,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
85,0.076,0.015774121594203296,0.017396432333791394,0.054678545097571,0.7829999999999999,23.9,2.4,7.6,"28.05.2025, 19:34:36",78.3,23.9,33.37880276460469,0.6588478259092956,30.89889379628269,71.94545407575133
86,0.075,0.01594035489040651,0.017579762116800356,0.053798671450925296,0.784,23.9,2.5,7.5,"28.05.2025, 19:34:37",78.4,23.9,33.098844512955814,0.6518630618128577,31.640844211673148,71.73156193456707
87,0.076,0.01563229801669247,0.017483773876721825,0.054608712983781005,0.782,24.1,2.4,7.6,"28.05.2025, 19:34:38",78.2,24.1,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
88,0.076,0.015652288167608955,0.017506131643827607,0.054678545097571,0.783,24.1,2.4,7.6,"28.05.2025, 19:34:39",78.3,24.100000000000005,33.37880276460469,0.6588478259092956,30.898893796282696,71.94545407575133
89,0.076,0.015591085005315457,0.017560661672326616,0.054678545097571,0.783,24.2,2.4,7.6,"28.05.2025, 19:34:40",78.3,24.2,33.37880276460469,0.6588478259092956,30.898893796282696,71.94545407575133
90,0.076,0.01563229801669247,0.017483773876721825,0.054608712983781005,0.782,24.1,2.4,7.6,"28.05.2025, 19:34:41",78.2,24.1,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
91,0.076,0.015591085005315457,0.017560661672326616,0.054678545097571,0.783,24.2,2.4,7.6,"28.05.2025, 19:34:42",78.3,24.2,33.37880276460469,0.6588478259092956,30.898893796282696,71.94545407575133
92,0.076,0.01552969187057141,0.01761497772970496,0.054678545097571,0.7829999999999999,24.3,2.4,7.6,"28.05.2025, 19:34:43",78.3,24.3,33.37880276460469,0.6588478259092956,30.89889379628269,71.94545407575133
93,0.076,0.015151735857360859,0.017186270784905356,0.05483812196835951,0.782,24.3,2.3,7.6,"28.05.2025, 19:34:44",78.2,24.3,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
94,0.076,0.015753975845040843,0.017374214667975573,0.054608712983781005,0.782,23.9,2.4,7.6,"28.05.2025, 19:34:45",78.2,23.9,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
95,0.076,0.01569323253940966,0.017429100456393086,0.054608712983781005,0.782,24.0,2.4,7.6,"28.05.2025, 19:34:46",78.2,24.000000000000004,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
96,0.076,0.01552969187057141,0.01761497772970496,0.054678545097571,0.7829999999999999,24.3,2.4,7.6,"28.05.2025, 19:34:47",78.3,24.3,33.37880276460469,0.6588478259092956,30.89889379628269,71.94545407575133
97,0.076,0.01563229801669247,0.017483773876721825,0.054608712983781005,0.782,24.1,2.4,7.6,"28.05.2025, 19:34:48",78.2,24.1,33.37880276446135,0.6588478259057077,30.85943160752627,71.85356971550132
98,0.076,0.015509858292192648,0.01759248095099525,0.054608712983781005,0.782,24.3,2.4,7.6,"28.05.2025, 19:34:49",78.2,24.3,33.37880276446135,0.6588478259057077,30.85943160752626,71.85356971550132
99,0.076,0.015110951055428883,0.01726110033649197,0.05490824744402237,0.783,24.4,2.3,7.6,"28.05.2025, 19:34:50",78.3,24.399999999999995,33.662294948961026,0.6659667374774767,30.185438723291867,72.2476940052926
100,0.076,0.015091652267363202,0.01723905550847602,0.05483812196835951,0.782,24.4,2.3,7.6,"28.05.2025, 19:34:51",78.2,24.4,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
101,0.076,0.015132360236059884,0.01716429345653591,0.05476799649269664,0.7809999999999999,24.3,2.3,7.6,"28.05.2025, 19:34:52",78.1,24.3,33.662294948665966,0.665966737470043,30.108336708672983,72.063153279864
102,0.076,0.015012163070664547,0.017269518120542435,0.05476799649269664,0.781,24.5,2.3,7.6,"28.05.2025, 19:34:53",78.10000000000001,24.5,33.66229494866596,0.6659667374700428,30.10833670867299,72.063153279864
103,0.076,0.015031384790345296,0.01729163017959563,0.05483812196835951,0.782,24.5,2.3,7.6,"28.05.2025, 19:34:54",78.2,24.500000000000004,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
104,0.076,0.014872167352399122,0.017351655380573046,0.054697871017033786,0.7800000000000001,24.7,2.3,7.6,"28.05.2025, 19:34:55",78.00000000000001,24.7,33.66229494851786,0.6659667374663115,30.06978570136355,71.97088291714972
105,0.076,0.014951789743562108,0.017321815136996436,0.05476799649269664,0.781,24.6,2.3,7.6,"28.05.2025, 19:34:56",78.10000000000001,24.600000000000005,33.66229494866596,0.6659667374700428,30.10833670867299,72.063153279864
106,0.076,0.014970934160647337,0.017343994157658405,0.05483812196835951,0.782,24.6,2.3,7.6,"28.05.2025, 19:34:57",78.2,24.6,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
107,0.076,0.014891234233620144,0.01737390109259942,0.05476799649269664,0.7809999999999999,24.7,2.3,7.6,"28.05.2025, 19:34:58",78.1,24.7,33.662294948665966,0.665966737470043,30.108336708672983,72.063153279864
108,0.076,0.014970934160647337,0.017343994157658405,0.05483812196835951,0.782,24.6,2.3,7.6,"28.05.2025, 19:34:59",78.2,24.6,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
109,0.076,0.014970934160647337,0.017343994157658405,0.05483812196835951,0.782,24.6,2.3,7.6,"28.05.2025, 19:35:00",78.2,24.6,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
110,0.076,0.015031384790345296,0.01729163017959563,0.05483812196835951,0.782,24.5,2.3,7.6,"28.05.2025, 19:35:01",78.2,24.500000000000004,33.66229494881368,0.6659667374737646,30.146887715982434,72.1554236425783
111,0.075,0.014714112942277473,0.01716725013614388,0.054116567731933726,0.782,24.7,2.3,7.5,"28.05.2025, 19:35:02",78.2,24.7,33.66229494727539,0.6659667374350089,30.146887715982434,72.15542364257831
112,0.075,0.014755055667988922,0.017093896516772795,0.054047364959897995,0.7809999999999999,24.6,2.3,7.5,"28.05.2025, 19:35:03",78.1,24.6,33.6622949471257,0.6659667374312376,30.108336708672983,72.063153279864
113,0.075,0.01414769432611642,0.01686056554007396,0.05420160583344043,0.78,25.0,2.2,7.5,"28.05.2025, 19:35:04",78.0,24.999999999999996,33.949584570084376,0.6732290328826447,29.34654021103624,72.26880777792057
114,0.075,0.014654098412882887,0.017218507386546972,0.054116567731933726,0.782,24.8,2.3,7.5,"28.05.2025, 19:35:05",78.2,24.8,33.66229494727539,0.6659667374350089,30.14688771598243,72.15542364257831
115,0.076,0.01481150816565554,0.01740346322036666,0.054697871017033786,0.7800000000000001,24.8,2.3,7.6,"28.05.2025, 19:35:06",78.00000000000001,24.8,33.66229494851786,0.6659667374663115,30.06978570136355,71.97088291714972
116,0.075,0.014006179828432781,0.017051402390076107,0.054340584309936435,0.782,25.3,2.2,7.5,"28.05.2025, 19:35:07",78.2,25.300000000000004,33.9495845703928,0.6732290328904674,29.42178775003889,72.45411241324858
117,0.075,0.014088753776557173,0.016909847488960454,0.05420160583344043,0.78,25.1,2.2,7.5,"28.05.2025, 19:35:08",78.0,25.1,33.949584570084376,0.6732290328826447,29.34654021103624,72.26880777792057
118,0.075,0.013677512077343024,0.01653327197172729,0.05442266606188117,0.78,25.2,2.1,7.5,"28.05.2025, 19:35:09",78.0,25.200000000000003,34.240968763294156,0.6806450912647891,28.60997242507406,72.5635547491749
119,0.075,0.013619716860052481,0.01658091467226611,0.05442266606188117,0.78,25.3,2.1,7.5,"28.05.2025, 19:35:10",78.0,25.300000000000004,34.240968763294156,0.6806450912647891,28.609972425074055,72.5635547491749
120,0.075,0.01309249962383162,0.016283785428123143,0.05464132855019919,0.78,25.6,2.0,7.5,"28.05.2025, 19:35:11",78.0,25.599999999999998,34.536784005839685,0.6882266309457882,27.859176482019926,72.85510473359892
121,0.075,0.01292126146817164,0.016419994407439048,0.05464132855019919,0.78,25.9,2.0,7.5,"28.05.2025, 19:35:12",78.0,25.9,34.536784005839685,0.6882266309457882,27.859176482019926,72.85510473359892
122,0.075,0.01273226198346616,0.01653317915606329,0.05457127556487842,0.7789999999999999,26.2,2.0,7.5,"28.05.2025, 19:35:13",77.89999999999999,26.200000000000003,34.53678400567529,0.6882266309415599,27.823459589094263,72.76170075317123
123,0.07400000000000001,0.011953657993144826,0.016095614142076928,0.05412614586290344,0.78,26.7,1.9,7.4,"28.05.2025, 19:35:14",78.0,26.7,34.837413159351314,0.6959869516293354,27.093119661536626,73.1434403552749
124,0.075,0.012027258276388649,0.01631337627500854,0.054716919804234494,0.778,26.8,1.9,7.5,"28.05.2025, 19:35:15",77.8,26.800000000000004,34.83741316079803,0.6959869516668165,27.023650123942943,72.95589307231266
125,0.07400000000000001,0.011374441301267099,0.015771051813068777,0.054267461022177284,0.7790000000000001,27.1,1.8,7.4,"28.05.2025, 19:35:16",77.90000000000002,27.100000000000005,35.14329421457939,0.7039412353763221,26.27688682547819,73.33440678672605
126,0.07400000000000001,0.011278521939788937,0.015870422114147076,0.0543371240016666,0.7800000000000001,27.3,1.8,7.4,"28.05.2025, 19:35:17",78.00000000000001,27.3,35.1432942147572,0.7039412353809632,26.31061838751347,73.42854594819809
127,0.07400000000000001,0.01109746611257844,0.01596716117807558,0.054267461022177284,0.7790000000000001,27.6,1.8,7.4,"28.05.2025, 19:35:18",77.90000000000002,27.6,35.14329421457939,0.7039412353763221,26.27688682547819,73.33440678672605
128,0.07400000000000001,0.011027488559434546,0.01598525468660259,0.05419779804268797,0.7780000000000001,27.7,1.8,7.4,"28.05.2025, 19:35:19",77.80000000000001,27.7,35.14329421440112,0.7039412353716687,26.243155263442926,73.240267625254
129,0.07400000000000001,0.010929652966664174,0.01608249595786549,0.054267461022177284,0.7790000000000001,27.9,1.8,7.4,"28.05.2025, 19:35:20",77.90000000000002,27.9,35.14329421457939,0.7039412353763221,26.276886825478197,73.33440678672605
130,0.07400000000000001,0.010199945140412616,0.015827216718838282,0.05440584080838656,0.7780000000000001,28.6,1.7,7.4,"28.05.2025, 19:35:21",77.80000000000001,28.6,35.45493125681885,0.712106924393494,25.444897063701415,73.52140649781967
131,0.07400000000000001,0.009965143284327772,0.015947562884751278,0.05433591042174339,0.7770000000000001,29.0,1.7,7.4,"28.05.2025, 19:35:22",77.70000000000002,29.00000000000001,35.4549312566338,0.7121069243886264,25.412191540483292,73.42690597532889
132,0.07400000000000001,0.009934922050518413,0.016023388922350147,0.054475771195029735,0.7790000000000001,29.1,1.7,7.4,"28.05.2025, 19:35:23",77.90000000000002,29.1,35.45493125700342,0.712106924398349,25.47760258691954,73.61590702031044
133,0.07400000000000001,0.009001694817546346,0.015845848530588656,0.05461148010040931,0.778,30.2,1.6,7.4,"28.05.2025, 19:35:24",77.8,30.2,35.7729084235445,0.7205042020485444,24.62729579953378,73.79929743298554
134,0.07400000000000001,0.00894632764254233,0.015877173771011083,0.05461148010040931,0.778,30.3,1.6,7.4,"28.05.2025, 19:35:25",77.8,30.299999999999997,35.7729084235445,0.7205042020485444,24.627295799533776,73.79929743298554
135,0.07400000000000001,0.008375992494677176,0.016158927597182925,0.05454128539591007,0.777,31.3,1.6,7.4,"28.05.2025, 19:35:26",77.7,31.3,35.7729084233526,0.7205042020434563,24.59564117768348,73.70443972420279
136,0.07400000000000001,0.0077267822200498704,0.015842251268814854,0.05488516399956965,0.779,32.0,1.5,7.4,"28.05.2025, 19:35:27",77.9,32.0,36.097907876330815,0.7291566127065985,23.81908040970125,74.16914053995897
137,0.07400000000000001,0.007504836675104834,0.015948589756475208,0.05488516399956965,0.7789999999999999,32.4,1.5,7.4,"28.05.2025, 19:35:28",77.89999999999999,32.4,36.09790787633082,0.7291566127065986,23.819080409701247,74.16914053995897
138,0.07400000000000001,0.006651317610210452,0.01629855627121931,0.05481470807659203,0.778,33.9,1.5,7.4,"28.05.2025, 19:35:29",77.8,33.9,36.09790787613191,0.7291566127012814,23.788503926505232,74.07392983323246
139,0.07400000000000001,0.006355385521720788,0.015730131153203392,0.05501551810874204,0.7780000000000001,34.0,1.4,7.4,"28.05.2025, 19:35:30",77.80000000000001,34.0,36.430733309258365,0.7380918730018298,22.92634183189845,74.34529474154328
140,0.073,0.0054487833630255155,0.015824415912997748,0.05427206516132659,0.778,35.5,1.4,7.3,"28.05.2025, 19:35:31",77.8,35.5,36.430733307047944,0.7380918729422336,22.92634183189845,74.34529474154328
141,0.073,0.005011248264811498,0.015990912659150817,0.054341823599837295,0.7789999999999999,36.3,1.4,7.3,"28.05.2025, 19:35:32",77.89999999999999,36.3,36.43073330725793,0.7380918729478951,22.955810137594984,74.44085424635246
142,0.073,0.00445012074414996,0.016156061469512064,0.054341823599837295,0.7789999999999999,37.3,1.4,7.3,"28.05.2025, 19:35:33",77.89999999999999,37.3,36.43073330725793,0.7380918729478951,22.955810137594984,74.44085424635246
143,0.073,0.003883571436850222,0.016301526607623202,0.054341823599837295,0.7789999999999999,38.3,1.4,7.3,"28.05.2025, 19:35:34",77.89999999999999,38.3,36.43073330725793,0.7380918729478951,22.955810137594984,74.44085424635246
144,0.073,0.0030250931539381348,0.016482436356745407,0.054341823599837295,0.779,39.8,1.4,7.3,"28.05.2025, 19:35:35",77.9,39.8,36.43073330725792,0.7380918729478948,22.955810137594984,74.44085424635246
145,0.07200000000000001,0.0021287572283468234,0.01639052274426793,0.05359741505737378,0.779,41.3,1.4,7.2,"28.05.2025, 19:35:36",77.9,41.300000000000004,36.43073330498901,0.7380918728867216,22.95581013759498,74.44085424635246
146,0.073,0.001462408280940369,0.016715403139139728,0.054411582038348,0.78,42.5,1.4,7.3,"28.05.2025, 19:35:37",78.0,42.5,36.430733307467364,0.7380918729535417,22.98527844329151,74.53641375116165
147,0.073,0.000878158264593191,0.01675625788016083,0.054411582038348,0.78,43.5,1.4,7.3,"28.05.2025, 19:35:38",78.0,43.5,36.430733307467364,0.7380918729535417,22.98527844329151,74.53641375116165
148,0.07200000000000001,0.0001156837951773731,0.016570213845007856,0.05373502074429899,0.7809999999999999,44.8,1.4,7.2,"28.05.2025, 19:35:39",78.1,44.8,36.43073330541316,0.7380918728981575,23.014746748988035,74.63197325597082
149,0.07200000000000001,-0.0003465844936526041,0.016545770922163406,0.053666217900836394,0.78,45.6,1.4,7.2,"28.05.2025, 19:35:40",78.0,45.6,36.43073330520136,0.7380918728924468,22.985278443291506,74.53641375116165
150,0.07200000000000001,-0.000982743241285176,0.016541450520781573,0.05373502074429899,0.7809999999999999,46.7,1.4,7.2,"28.05.2025, 19:35:41",78.1,46.7,36.43073330541316,0.7380918728981575,23.014746748988035,74.63197325597082
151,0.073,-0.001230457748248782,0.016755646289366814,0.05448134047685869,0.7809999999999999,47.1,1.4,7.3,"28.05.2025, 19:35:42",78.1,47.1,36.430733307676256,0.7380918729591738,23.01474674898803,74.6319732559708
152,0.07200000000000001,-0.001907018217885787,0.016481876860772855,0.05380382358776161,0.782,48.3,1.4,7.2,"28.05.2025, 19:35:43",78.2,48.3,36.430733305624415,0.7380918729038529,23.044215054684564,74.72753276078001
153,0.07200000000000001,-0.002306184244464418,0.016409353547301636,0.05373502074429899,0.7809999999999999,49.0,1.4,7.2,"28.05.2025, 19:35:44",78.1,49.0,36.43073330541316,0.7380918728981575,23.014746748988035,74.63197325597082
154,0.07200000000000001,-0.0030520904278458273,0.01630870097087073,0.05380382358776161,0.782,50.3,1.4,7.2,"28.05.2025, 19:35:45",78.2,50.300000000000004,36.430733305624415,0.7380918729038529,23.044215054684567,74.72753276078001
155,0.07200000000000001,-0.0034071773396002463,0.016897716656654797,0.05367598802414284,0.7829999999999999,50.7,1.5,7.2,"28.05.2025, 19:35:46",78.3,50.7,36.09790787284478,0.7291566126134075,23.941386342485337,74.54998336686505
156,0.07200000000000001,-0.0038141308808570125,0.016787959772550532,0.05360743631529975,0.782,51.4,1.5,7.2,"28.05.2025, 19:35:47",78.2,51.400000000000006,36.09790787264244,0.7291566126079984,23.910809859289316,74.45477266013853
157,0.07200000000000001,-0.004111791597718299,0.016740216709738485,0.05367598802414284,0.7829999999999999,51.9,1.5,7.2,"28.05.2025, 19:35:48",78.3,51.9,36.09790787284478,0.7291566126134075,23.941386342485337,74.54998336686505
158,0.07200000000000001,-0.00458344899109876,0.01664010661731144,0.053744539732985944,0.784,52.7,1.5,7.2,"28.05.2025, 19:35:49",78.4,52.7,36.09790787304661,0.7291566126188029,23.971962825681363,74.64519407359158
159,0.07200000000000001,-0.005283829999981065,0.01706929678567415,0.053545279453691114,0.784,53.6,1.6,7.2,"28.05.2025, 19:35:50",78.4,53.6,35.77290842057534,0.7205042019698209,24.817223530635584,74.3684436856821
160,0.07200000000000001,-0.005706562328891134,0.016956706850714504,0.053613577004014694,0.785,54.3,1.6,7.2,"28.05.2025, 19:35:51",78.5,54.3,35.77290842076907,0.7205042019749575,24.84887815248588,74.46330139446485
161,0.07200000000000001,-0.005883816407921044,0.016896019214965006,0.053613577004014694,0.785,54.6,1.6,7.2,"28.05.2025, 19:35:52",78.5,54.6,35.77290842076907,0.7205042019749575,24.84887815248588,74.46330139446485
162,0.07200000000000001,-0.006933484689091737,0.01716097680233413,0.053479735687977,0.786,56.0,1.7,7.2,"28.05.2025, 19:35:53",78.60000000000001,56.0,35.45493125432905,0.7121069243280028,25.706541249446413,74.27741067774582
163,0.07200000000000001,-0.007335953907627915,0.01762349734812526,0.05327523426026188,0.7859999999999999,56.3,1.8,7.2,"28.05.2025, 19:35:54",78.6,56.3,35.143294211996285,0.703941235308898,26.51300775972511,73.99338091703038
164,0.07200000000000001,-0.007713224486488395,0.017488220970480313,0.05334301445652176,0.787,56.9,1.8,7.2,"28.05.2025, 19:35:55",78.7,56.9,35.1432942121758,0.7039412353135837,26.54673932176038,74.08752007850244
165,0.07200000000000001,-0.008017261265281113,0.0173509431010402,0.05334301445652176,0.787,57.4,1.8,7.2,"28.05.2025, 19:35:56",78.7,57.400000000000006,35.1432942121758,0.7039412353135837,26.54673932176038,74.08752007850244
166,0.07200000000000001,-0.007905967393621132,0.017428608381893064,0.05341079465278163,0.788,57.2,1.8,7.2,"28.05.2025, 19:35:57",78.8,57.2,35.143294212354846,0.7039412353182571,26.580470883795655,74.18165923997448
167,0.07200000000000001,-0.0085043589742311,0.017749966437105635,0.05313589620886279,0.787,57.8,1.9,7.2,"28.05.2025, 19:35:58",78.7,57.79999999999999,34.8374131568542,0.695986951564641,27.336263043114517,73.79985584564275
168,0.07200000000000001,-0.008649995342399885,0.0177351186801655,0.05327093025259561,0.7890000000000001,58.0,1.9,7.2,"28.05.2025, 19:35:59",78.90000000000002,58.00000000000001,34.83741315720017,0.6959869515736044,27.405732580708204,73.98740312860501
169,0.07200000000000001,-0.00909657006011774,0.018165430654283544,0.05312818406727061,0.7900000000000001,58.3,2.0,7.2,"28.05.2025, 19:36:00",79.00000000000001,58.3,34.53678400219227,0.6882266308519761,28.216345411276595,73.78914453787584
170,0.07200000000000001,-0.00947500310810534,0.01797094248545715,0.05312818406727061,0.7900000000000001,58.9,2.0,7.2,"28.05.2025, 19:36:01",79.00000000000001,58.9,34.53678400219227,0.6882266308519761,28.21634541127659,73.78914453787584
171,0.07200000000000001,-0.00987143492557834,0.018410148334344262,0.05298255859070524,0.7909999999999999,59.1,2.1,7.2,"28.05.2025, 19:36:02",79.1,59.1,34.240968759918175,0.68064509117857,29.01344639517125,73.58688693153505
172,0.07200000000000001,-0.010063680767443376,0.01830576735877185,0.05298255859070524,0.7909999999999999,59.4,2.1,7.2,"28.05.2025, 19:36:03",79.1,59.39999999999999,34.240968759918175,0.68064509117857,29.01344639517125,73.58688693153505
173,0.071,-0.010564942594820544,0.018299017353277762,0.05203446812327944,0.7909999999999999,60.0,2.2,7.1,"28.05.2025, 19:36:04",79.1,59.99999999999999,33.94958456506179,0.6732290327552529,29.760401675550842,73.28798327222458
174,0.07200000000000001,-0.01088415703781305,0.018551596530749163,0.05296747696215595,0.794,60.2,2.2,7.2,"28.05.2025, 19:36:05",79.4,60.20000000000001,33.949584567274535,0.6732290328113765,29.873272984054832,73.5659402252166
175,0.071,-0.010527553946689581,0.01838214542372857,0.05216603441436233,0.793,59.9,2.2,7.1,"28.05.2025, 19:36:06",79.3,59.9,33.949584565378615,0.6732290327632887,29.835649214553513,73.47328790755259
176,0.071,-0.010866372430311974,0.01882110914326605,0.052016494276556385,0.794,60.0,2.3,7.1,"28.05.2025, 19:36:07",79.4,59.99999999999999,33.66229494255536,0.6659667373160922,30.609499803695723,73.26266799514984
177,0.07200000000000001,-0.011232811565872835,0.018993647072724797,0.05281555561766218,0.795,60.3,2.3,7.2,"28.05.2025, 19:36:08",79.5,60.300000000000004,33.66229494439554,0.6659667373624538,30.648050811005156,73.35493835786413
178,0.071,-0.011128096939935078,0.018667556285501985,0.052016494276556385,0.794,60.4,2.3,7.1,"28.05.2025, 19:36:09",79.4,60.4,33.66229494255536,0.6659667373160922,30.609499803695723,73.26266799514984
179,0.071,-0.011271614893080012,0.019212002456408833,0.051864127143113455,0.7950000000000002,60.2,2.4,7.1,"28.05.2025, 19:36:10",79.50000000000001,60.20000000000001,33.378802758521935,0.6588478257570476,31.37244006135983,73.04806639875136
180,0.07200000000000001,-0.011701275337241286,0.019321102067410723,0.05259460780710098,0.795,60.6,2.4,7.2,"28.05.2025, 19:36:11",79.5,60.599999999999994,33.37880276016328,0.6588478257981295,31.372440061359825,73.04806639875136
181,0.071,-0.011693781874685692,0.019616501591812305,0.051773901724379415,0.797,60.4,2.5,7.1,"28.05.2025, 19:36:12",79.7,60.4,33.098844508636226,0.6518630617054311,32.165501067223865,72.92098834419637
182,0.07200000000000001,-0.011927849578689795,0.019851275322376696,0.05250311160782139,0.797,60.5,2.5,7.2,"28.05.2025, 19:36:13",79.7,60.5,33.09884451023029,0.651863061745075,32.16550106722386,72.92098834419637
183,0.07200000000000001,-0.01236068903800614,0.020250059381802136,0.05240819826648502,0.799,60.7,2.6,7.2,"28.05.2025, 19:36:14",79.9,60.7,32.82218562118153,0.6450041901924409,32.950683854440776,72.78916425900695
184,0.071,-0.012104066388886366,0.019986189145218863,0.05161562538907153,0.7979999999999998,60.6,2.6,7.1,"28.05.2025, 19:36:15",79.79999999999998,60.599999999999994,32.82218561949237,0.6450041901506943,32.90944394974184,72.69806392826976
185,0.07200000000000001,-0.012692965362191224,0.020632120730629658,0.05217925841242799,0.799,60.8,2.7,7.2,"28.05.2025, 19:36:16",79.9,60.8,32.548616566574715,0.638263804168207,33.64426095767085,72.4711922394833
186,0.071,-0.012511001880143674,0.020987400904773724,0.051354790197384155,0.801,60.4,2.8,7.1,"28.05.2025, 19:36:17",80.10000000000001,60.4,32.27794962700418,0.6316352336257259,34.41338727199556,72.33069041885093
187,0.071,-0.01277231240108675,0.02142575338175414,0.05118785492627423,0.802,60.4,2.9,7.1,"28.05.2025, 19:36:18",80.2,60.4,32.01001617396558,0.6251124523283556,35.132161055391215,72.0955703186961
188,0.07200000000000001,-0.01304421277979054,0.021709215692819812,0.05197353483224106,0.8029999999999998,60.5,2.9,7.2,"28.05.2025, 19:36:19",80.29999999999998,60.5,32.01001617552632,0.62511245236624,35.17596674249269,72.18546504477924
189,0.071,-0.012909914166575494,0.02200441596284006,0.05114522283992868,0.805,60.2,3.0,7.1,"28.05.2025, 19:36:20",80.5,60.20000000000001,31.744664363020274,0.6186899989454947,35.9323408606553,72.03552512666012
190,0.07200000000000001,-0.013247207104173004,0.022222396657545114,0.0518655780911953,0.805,60.4,3.0,7.2,"28.05.2025, 19:36:21",80.5,60.4,31.7446643644159,0.6186899989791768,35.9323408606553,72.03552512666013
191,0.07200000000000001,-0.013169555757311683,0.022268502653325896,0.0518655780911953,0.805,60.3,3.0,7.2,"28.05.2025, 19:36:22",80.5,60.300000000000004,31.7446643644159,0.6186899989791768,35.9323408606553,72.03552512666013
192,0.07200000000000001,-0.013411291503889993,0.022677255477892063,0.051625971605269605,0.805,60.3,3.1,7.2,"28.05.2025, 19:36:23",80.5,60.300000000000004,31.481757183327733,0.612362910292828,36.591902307094706,71.70273834065222
193,0.07200000000000001,-0.013269111774676342,0.022798616691019798,0.05169010324701528,0.8059999999999999,60.1,3.1,7.2,"28.05.2025, 19:36:24",80.6,60.1,31.481757183447893,0.6123629102957117,36.63735808635816,71.79181006529899
194,0.07200000000000001,-0.013505070778267264,0.023204034850804318,0.05144802089406987,0.8059999999999998,60.1,3.2,7.2,"28.05.2025, 19:36:25",80.59999999999998,60.1,31.221170779428675,0.606126664050488,37.288864732399034,71.45558457509703
195,0.07200000000000001,-0.013375856818443664,0.02335556259779789,0.05157568347693357,0.8079999999999999,59.9,3.2,7.2,"28.05.2025, 19:36:26",80.8,59.9,31.221170779662824,0.606126664056076,37.38139293272757,71.63289371796328
196,0.07200000000000001,-0.01362332451175985,0.023787665548706375,0.051394372269638354,0.809,59.9,3.3,7.2,"28.05.2025, 19:36:27",80.9,59.9,30.96279301869863,0.5999771298168962,38.07298878393709,71.38107259671993
197,0.07200000000000001,-0.01362332451175985,0.023787665548706375,0.051394372269638354,0.809,59.9,3.3,7.2,"28.05.2025, 19:36:28",80.9,59.9,30.96279301869863,0.5999771298168962,38.07298878393709,71.38107259671993
198,0.07200000000000001,-0.013473558658910641,0.023911714469764703,0.05145790054191232,0.81,59.7,3.3,7.2,"28.05.2025, 19:36:29",81.0,59.7,30.96279301881247,0.5999771298195983,38.12005057477014,71.46930630821154
199,0.07200000000000001,-0.013476843952597939,0.024514288144436343,0.05133676703736682,0.812,59.4,3.4,7.2,"28.05.2025, 19:36:30",81.2,59.39999999999999,30.706522241581606,0.5939105265796797,38.85354659298499,71.30106532967613
200,0.07200000000000001,-0.013305374904861778,0.024607776104154606,0.05133676703736682,0.812,59.2,3.4,7.2,"28.05.2025, 19:36:31",81.2,59.20000000000001,30.706522241581606,0.5939105265796797,38.853546592985,71.30106532967613
201,0.07200000000000001,-0.01360876454548224,0.024960239848123292,0.05108646836756074,0.812,59.3,3.5,7.2,"28.05.2025, 19:36:32",81.2,59.300000000000004,30.45226618242059,0.5879233859825523,39.48482004695067,70.9534282882788
202,0.07200000000000001,-0.013521554139681409,0.025007591235020638,0.05108646836756074,0.812,59.2,3.5,7.2,"28.05.2025, 19:36:33",81.2,59.20000000000001,30.45226618242059,0.5879233859825523,39.48482004695067,70.9534282882788
